smiles,log10(TC),PID,filler,vol%,html,id,rid,expt,Egap_trimer,Eiv_trimer,Eav_trimer,alpha_trimer,mu_trimer,density_filler,Egap_filler,modulus_filler,shape_bit1_filler,shape_bit2_filler,temperature,log10(thickness),crystal,disk,film,heat flow,laser flash,linear,plate,sheet,expt_1,expt_2,expt_3,expt_4,expt_5,expt_7,expt_8,expt_9,expt_10,expt_12,expt_14,expt_15,expt_16,expt_19,expt_26,expt_31,expt_32,expt_33,expt_34,expt_35,expt_36,expt_38,expt_40,expt_43,expt_44,expt_49,expt_50,expt_51,expt_52,expt_53,expt_56,expt_57,expt_60,expt_62,expt_65,expt_66
CCCC(C)CC(C)C,-1.0222763947111522,P010002,CNT,0.043,1.0,33692-1-1-1,33692,4,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,17.0,-3.3010299956639813,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.721246399047171,P010002,Al2O3,5.0,1.0,49858-6-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,3.87,5.85,232,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.6989700043360187,P010002,Al,5.0,1.0,49858-2-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.638272163982407,P010002,CNT,0.215,1.0,33692-2-1-1,33692,4,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,17.0,-3.3010299956639813,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.6289321377282637,P010002,CNT,0.86,1.0,29169-2-1-1,29169,32,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,165.0,-2.096910013008056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.619788758288394,P010002,CNT,0.86,1.0,33692-3-1-1,33692,4,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,17.0,-3.3010299956639813,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.6003262785189618,P010002,CB,2.56,1.0,39674-2-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.585026652029182,P010002,GR,2.0902777777777777,1.0,46273-2-1-2,46273,52,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,40.0,-3.397940008672037,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5767541260631921,P010002,CNT,2.15,1.0,29169-3-1-1,29169,32,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,165.0,-2.096910013008056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5512936800949201,P010002,CNT,2.31,1.0,39674-8-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5257837359237448,P010002,CB,5.26,1.0,39674-3-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5228787452803376,P010002,GR,4.180555555555555,1.0,46273-3-1-1,46273,52,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,40.0,-3.397940008672037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5157001606532142,P010002,CNT,4.3,1.0,29169-4-1-1,29169,32,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,165.0,-2.096910013008056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.5086383061657274,P010002,Al2O3,15.0,1.0,49858-7-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,3.87,5.85,232,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.494850021680094,P010002,Al,15.0,1.0,49858-3-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.4723700991286613,P010002,CB,8.11,1.0,39674-4-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.4584207560534191,P010002,GR,6.270833333333333,1.0,46273-4-1-1,46273,52,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,40.0,-3.397940008672037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.4306260903849541,P010002,CNT,4.76,1.0,39674-9-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.4089353929735008,P010002,Al,20.0,1.0,49858-4-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.4045037781744258,P010002,Al,20.0,1.0,29693-2-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.3979400086720376,P010002,GR,16.0,1.0,42513-1-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.3767507096020995,P010002,CNT,6.45,1.0,29169-5-1-1,29169,32,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,165.0,-2.096910013008056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.3372421683184259,P010002,CNT,8.6,1.0,29169-6-1-1,29169,32,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,165.0,-2.096910013008056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.3306831194338878,P010002,CNT,7.36,1.0,39674-10-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.2881927709588089,P010002,Al,20.0,1.0,29693-5-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.2757241303992109,P010002,Al2O3,20.0,1.0,49858-8-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,3.87,5.85,232,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.2365720064370627,P010002,BN,19.48920863309353,1.0,41323-4-1-1,41323,34,10.1762,9.6841,-3.8215,97.0,0.1073,1.96,4.27,103,0,1,35.0,-3.5228787452803374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.1611509092627447,P010002,BN,19.48920863309353,1.0,41323-4-1-1,41323,34,10.1762,9.6841,-3.8215,97.0,0.1073,1.96,4.27,103,0,1,35.0,-3.5228787452803374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.2365720064370627,P010002,BN,19.48920863309353,1.0,41323-4-1-2,41323,34,10.1762,9.6841,-3.8215,97.0,0.1073,1.96,4.27,103,0,1,35.0,-3.5228787452803374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.1307682802690238,P010002,BN,19.48920863309353,1.0,41323-4-1-2,41323,34,10.1762,9.6841,-3.8215,97.0,0.1073,1.96,4.27,103,0,1,35.0,-3.5228787452803374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.2218487496163564,P010002,GR,30.0,1.0,42513-6-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.2020403562628038,P010002,GR,21.13,1.0,39674-5-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.1938200260161128,P010002,TiO2,30.0,1.0,49101-4-1-1,49101,66,10.1762,9.6841,-3.8215,97.0,0.1073,3.86,2.06,179,1,1,55.0,-2.6989700043360187,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCC(C)CC(C)C,-0.1938200260161128,P010002,Al,25.0,1.0,49858-5-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.1804560644581313,P010002,Al2O3,25.0,1.0,49858-9-1-1,49858,65,10.1762,9.6841,-3.8215,97.0,0.1073,3.87,5.85,232,1,1,35.0,-2.5228787452803374,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(C)CC(C)C,-0.1549019599857432,P010002,GR,30.0,1.0,42513-2-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.0791812460476248,P010002,GR,30.0,2.0,42513-2-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.1079053973095195,P010002,Cu,15.0,2.0,28720-9-1-1,28720,33,10.1762,9.6841,-3.8215,97.0,0.1073,9.22,0.0,139,1,1,23.0,-0.8860566476931632,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.0969100130080563,P010002,GR,40.0,2.0,42513-7-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.7075701760979364,P010002,GR,40.0,2.0,42513-7-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-0.0087739243075051,P010002,Al,40.0,2.0,29693-3-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.0569048513364725,P010002,BN,30.0,2.0,49101-3-1-1,49101,66,10.1762,9.6841,-3.8215,97.0,0.1073,1.96,4.27,103,0,1,55.0,-2.6989700043360187,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCC(C)CC(C)C,0.0791812460476248,P010002,GR,50.0,2.0,42513-8-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,1.1430148002540952,P010002,GR,50.0,2.0,42513-8-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.0791812460476248,P010002,GR,40.0,2.0,42513-3-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.414973347970818,P010002,GR,40.0,2.0,42513-3-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.0969100130080564,P010002,Cu,30.0,2.0,28720-10-1-1,28720,33,10.1762,9.6841,-3.8215,97.0,0.1073,9.22,0.0,139,1,1,23.0,-0.8860566476931632,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.1986570869544226,P010002,Al,40.0,2.0,29693-6-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.2041199826559248,P010002,GR,50.0,2.0,42513-4-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.8260748027008264,P010002,GR,50.0,2.0,42513-4-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.2946866242794432,P010002,GR,42.7,2.0,39674-6-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.3222192947339193,P010002,GR,62.0,2.0,42513-9-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.4276483711869326,P010002,Al,60.0,2.0,29693-4-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.4771212547196624,P010002,GR,62.0,2.0,42513-5-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,1.1643528557844371,P010002,GR,62.0,2.0,42513-5-1-1,42513,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,50.0,-2.494850021680094,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.6255182289716377,P010002,Al,60.0,2.0,29693-7-1-1,29693,26,10.1762,9.6841,-3.8215,97.0,0.1073,2.72,0.0,83,1,1,35.0,-2.5228787452803374,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,0.7811807209372617,P010002,GR,61.64,2.0,39674-7-1-1,39674,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,55.0,-2.494850021680094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.8239087409443188,P020001,CNT,0.3271874999999999,1.0,50508-3-1-5,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.8210230527068306,P020001,CNT,0.3271874999999999,1.0,50508-3-1-2,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.8181564120552275,P020001,CNT,0.3271874999999999,1.0,50508-3-1-4,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.494850021680094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.8096683018297085,P020001,CNT,0.3271874999999999,1.0,50508-3-1-3,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.8096683018297085,P020001,CNT,0.3271874999999999,1.0,50508-3-1-1,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.7825160557860937,P020001,GR,0.242361111111111,1.0,42825-8-1-1,42825,14,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,1,35.0,-3.3716110699496884,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.7721132953863264,P020001,CNT,1.30875,1.0,50508-4-1-5,50508,5,6.2447,7.537,-1.2145,240.83,0.036,1.94,0.0,122,0,0,50.0,-2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.7471469690201068,P020001,Al2O3,2.6175,1.0,33675-2-1-1,33675,38,6.2447,7.537,-1.2145,240.83,0.036,3.87,5.85,232,1,1,35.0,-3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.7471469690201068,P020001,Al2O3,2.6175,1.0,33675-2-1-2,33675,38,6.2447,7.537,-1.2145,240.83,0.036,3.87,5.85,232,1,1,35.0,-3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.744727494896694,P020001,Al2O3,2.6175,1.0,33675-2-1-3,33675,38,6.2447,7.537,-1.2145,240.83,0.036,3.87,5.85,232,1,1,35.0,-3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.721246399047171,P020001,Al2O3,2.6175,1.0,33675-3-1-3,33675,38,6.2447,7.537,-1.2145,240.83,0.036,3.87,5.85,232,1,1,35.0,-3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CCc1ccccc1)c1ccccc1)c1ccccc1,-0.721246399047171,P020001,Al2O3,2.6175,1.0,33675-3-1-2,33675,38,6.2447,7.537,-1.2145,240.83,0.036,3.87,5.85,232,1,1,35.0,-3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
